"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","EDUTRY","25_34","PC_AGE","A","2018",41.313869,
"FIN","EDUTRY","25_34","PC_AGE","A","2019",41.820766,
"FIN","EDUTRY","25_34","PC_AGE","A","2020",44.665718,
"FIN","EDUTRY","25_34","PC_AGE","A","2021",40.05682,
"FRA","EDUTRY","25_34","PC_AGE","A","2010",42.87175,
"FRA","EDUTRY","25_34","PC_AGE","A","2011",42.988277,
"FRA","EDUTRY","25_34","PC_AGE","A","2012",42.909988,
"FRA","EDUTRY","25_34","PC_AGE","A","2013",44.055721,
"FRA","EDUTRY","25_34","PC_AGE","A","2014",44.726288,
"FRA","EDUTRY","25_34","PC_AGE","A","2015",44.687599,
"FRA","EDUTRY","25_34","PC_AGE","A","2016",44.036968,
"FRA","EDUTRY","25_34","PC_AGE","A","2017",44.34428,
"FRA","EDUTRY","25_34","PC_AGE","A","2018",46.937691,
"FRA","EDUTRY","25_34","PC_AGE","A","2019",48.052528,
"FRA","EDUTRY","25_34","PC_AGE","A","2020",49.449242,
"FRA","EDUTRY","25_34","PC_AGE","A","2021",50.256466,
"DEU","EDUTRY","25_34","PC_AGE","A","2010",26.133959,
"DEU","EDUTRY","25_34","PC_AGE","A","2011",27.67141,
"DEU","EDUTRY","25_34","PC_AGE","A","2012",28.956329,
"DEU","EDUTRY","25_34","PC_AGE","A","2013",29.995255,
"DEU","EDUTRY","25_34","PC_AGE","A","2014",28.422802,
"DEU","EDUTRY","25_34","PC_AGE","A","2015",29.588667,
"DEU","EDUTRY","25_34","PC_AGE","A","2016",30.527618,
"DEU","EDUTRY","25_34","PC_AGE","A","2017",31.308737,
"DEU","EDUTRY","25_34","PC_AGE","A","2018",32.281734,
"DEU","EDUTRY","25_34","PC_AGE","A","2019",33.260235,
"DEU","EDUTRY","25_34","PC_AGE","A","2020",34.876732,
"DEU","EDUTRY","25_34","PC_AGE","A","2021",35.882999,
"GRC","EDUTRY","25_34","PC_AGE","A","2010",31.15996,
"GRC","EDUTRY","25_34","PC_AGE","A","2011",32.736923,
"GRC","EDUTRY","25_34","PC_AGE","A","2012",34.977001,
"GRC","EDUTRY","25_34","PC_AGE","A","2013",37.168961,
"GRC","EDUTRY","25_34","PC_AGE","A","2014",38.66687,
"GRC","EDUTRY","25_34","PC_AGE","A","2015",40.063866,
"GRC","EDUTRY","25_34","PC_AGE","A","2016",40.979172,
"GRC","EDUTRY","25_34","PC_AGE","A","2017",42.479965,
"GRC","EDUTRY","25_34","PC_AGE","A","2018",42.821678,
"GRC","EDUTRY","25_34","PC_AGE","A","2019",42.406635,
"GRC","EDUTRY","25_34","PC_AGE","A","2020",43.685429,
"GRC","EDUTRY","25_34","PC_AGE","A","2021",44.18454,
"HUN","EDUTRY","25_34","PC_AGE","A","2010",26.019491,
"HUN","EDUTRY","25_34","PC_AGE","A","2011",28.107714,
"HUN","EDUTRY","25_34","PC_AGE","A","2012",30.430923,
"HUN","EDUTRY","25_34","PC_AGE","A","2013",30.876373,
"HUN","EDUTRY","25_34","PC_AGE","A","2014",32.109055,
"HUN","EDUTRY","25_34","PC_AGE","A","2015",32.12635,
"HUN","EDUTRY","25_34","PC_AGE","A","2016",30.400248,
"HUN","EDUTRY","25_34","PC_AGE","A","2017",30.162258,
"HUN","EDUTRY","25_34","PC_AGE","A","2018",30.576908,
"HUN","EDUTRY","25_34","PC_AGE","A","2019",30.589085,
"HUN","EDUTRY","25_34","PC_AGE","A","2020",30.688835,
"HUN","EDUTRY","25_34","PC_AGE","A","2021",32.914749,
"ISL","EDUTRY","25_34","PC_AGE","A","2010",34.048439,
"ISL","EDUTRY","25_34","PC_AGE","A","2011",37.75489,
"ISL","EDUTRY","25_34","PC_AGE","A","2012",36.48513,
"ISL","EDUTRY","25_34","PC_AGE","A","2013",37.768463,
"ISL","EDUTRY","25_34","PC_AGE","A","2014",38.405033,
"ISL","EDUTRY","25_34","PC_AGE","A","2015",37.672207,
"ISL","EDUTRY","25_34","PC_AGE","A","2016",40.021423,
"ISL","EDUTRY","25_34","PC_AGE","A","2017",42.677822,
"ISL","EDUTRY","25_34","PC_AGE","A","2018",42.116936,
"ISL","EDUTRY","25_34","PC_AGE","A","2019",42.176826,
"ISL","EDUTRY","25_34","PC_AGE","A","2020",38.304203,
"ISL","EDUTRY","25_34","PC_AGE","A","2021",41.92347,
"IRL","EDUTRY","25_34","PC_AGE","A","2010",48.32497,
"IRL","EDUTRY","25_34","PC_AGE","A","2011",47.42931,
"IRL","EDUTRY","25_34","PC_AGE","A","2012",49.205013,
"IRL","EDUTRY","25_34","PC_AGE","A","2013",51.073551,
"IRL","EDUTRY","25_34","PC_AGE","A","2014",50.768299,
"IRL","EDUTRY","25_34","PC_AGE","A","2015",52.004166,
"IRL","EDUTRY","25_34","PC_AGE","A","2016",53.430691,
"IRL","EDUTRY","25_34","PC_AGE","A","2017",53.473541,
"IRL","EDUTRY","25_34","PC_AGE","A","2018",56.174488,
"IRL","EDUTRY","25_34","PC_AGE","A","2019",55.44936,
"IRL","EDUTRY","25_34","PC_AGE","A","2020",58.383801,
"IRL","EDUTRY","25_34","PC_AGE","A","2021",62.884991,
"ITA","EDUTRY","25_34","PC_AGE","A","2010",20.719744,
"ITA","EDUTRY","25_34","PC_AGE","A","2011",20.983423,
"ITA","EDUTRY","25_34","PC_AGE","A","2012",22.250719,
"ITA","EDUTRY","25_34","PC_AGE","A","2013",22.744907,
"ITA","EDUTRY","25_34","PC_AGE","A","2014",24.158854,
"ITA","EDUTRY","25_34","PC_AGE","A","2015",25.149963,
"ITA","EDUTRY","25_34","PC_AGE","A","2016",25.584146,
"ITA","EDUTRY","25_34","PC_AGE","A","2017",26.816479,
"ITA","EDUTRY","25_34","PC_AGE","A","2018",27.863623,
"ITA","EDUTRY","25_34","PC_AGE","A","2019",27.931559,
"ITA","EDUTRY","25_34","PC_AGE","A","2020",28.628069,
"ITA","EDUTRY","25_34","PC_AGE","A","2021",28.267422,
"JPN","EDUTRY","25_34","PC_AGE","A","2010",56.70573,
"JPN","EDUTRY","25_34","PC_AGE","A","2011",58.721333,
"JPN","EDUTRY","25_34","PC_AGE","A","2012",58.554874,
"JPN","EDUTRY","25_34","PC_AGE","A","2013",58.368496,
"JPN","EDUTRY","25_34","PC_AGE","A","2014",58.585857,
"JPN","EDUTRY","25_34","PC_AGE","A","2015",59.646538,
"JPN","EDUTRY","25_34","PC_AGE","A","2016",60.120392,
"JPN","EDUTRY","25_34","PC_AGE","A","2017",60.426178,
"JPN","EDUTRY","25_34","PC_AGE","A","2018",60.730949,
"JPN","EDUTRY","25_34","PC_AGE","A","2019",61.514194,
"JPN","EDUTRY","25_34","PC_AGE","A","2020",63.54916,
"JPN","EDUTRY","25_34","PC_AGE","A","2021",64.814812,
"KOR","EDUTRY","25_34","PC_AGE","A","2010",61.449047,
"KOR","EDUTRY","25_34","PC_AGE","A","2011",63.734528,
"KOR","EDUTRY","25_34","PC_AGE","A","2012",65.603264,
"KOR","EDUTRY","25_34","PC_AGE","A","2013",67.088554,
"KOR","EDUTRY","25_34","PC_AGE","A","2014",67.665947,
"KOR","EDUTRY","25_34","PC_AGE","A","2015",68.861946,
"KOR","EDUTRY","25_34","PC_AGE","A","2016",69.851555,
"KOR","EDUTRY","25_34","PC_AGE","A","2017",69.752068,
"KOR","EDUTRY","25_34","PC_AGE","A","2018",69.574219,
"KOR","EDUTRY","25_34","PC_AGE","A","2019",69.802818,
"KOR","EDUTRY","25_34","PC_AGE","A","2020",69.812752,
"KOR","EDUTRY","25_34","PC_AGE","A","2021",69.288513,
"LUX","EDUTRY","25_34","PC_AGE","A","2010",44.22842,
"LUX","EDUTRY","25_34","PC_AGE","A","2011",46.64621,
"LUX","EDUTRY","25_34","PC_AGE","A","2012",49.882286,
"LUX","EDUTRY","25_34","PC_AGE","A","2013",48.131443,
"LUX","EDUTRY","25_34","PC_AGE","A","2014",52.928135,
"LUX","EDUTRY","25_34","PC_AGE","A","2015",49.945854,
"LUX","EDUTRY","25_34","PC_AGE","A","2016",51.431648,
"LUX","EDUTRY","25_34","PC_AGE","A","2017",51.395588,
"LUX","EDUTRY","25_34","PC_AGE","A","2018",54.780186,
"LUX","EDUTRY","25_34","PC_AGE","A","2019",54.989532,
"LUX","EDUTRY","25_34","PC_AGE","A","2020",58.153271,
"LUX","EDUTRY","25_34","PC_AGE","A","2021",63.120159,
"MEX","EDUTRY","25_34","PC_AGE","A","2010",17.700443,
"MEX","EDUTRY","25_34","PC_AGE","A","2011",18.792442,
"MEX","EDUTRY","25_34","PC_AGE","A","2012",20.029097,
"MEX","EDUTRY","25_34","PC_AGE","A","2013",20.856949,
"MEX","EDUTRY","25_34","PC_AGE","A","2014",20.312202,
"MEX","EDUTRY","25_34","PC_AGE","A","2015",20.806568,
"MEX","EDUTRY","25_34","PC_AGE","A","2016",21.791378,
"MEX","EDUTRY","25_34","PC_AGE","A","2017",22.555721,
"MEX","EDUTRY","25_34","PC_AGE","A","2018",23.359127,
"MEX","EDUTRY","25_34","PC_AGE","A","2019",23.587111,
"MEX","EDUTRY","25_34","PC_AGE","A","2020",25.290871,
"MEX","EDUTRY","25_34","PC_AGE","A","2021",27.056374,
"NLD","EDUTRY","25_34","PC_AGE","A","2010",40.803711,
"NLD","EDUTRY","25_34","PC_AGE","A","2011",39.784946,
"NLD","EDUTRY","25_34","PC_AGE","A","2012",43.036243,
"NLD","EDUTRY","25_34","PC_AGE","A","2013",42.863594,
"NLD","EDUTRY","25_34","PC_AGE","A","2014",44.287262,
"NLD","EDUTRY","25_34","PC_AGE","A","2015",45.087276,
"NLD","EDUTRY","25_34","PC_AGE","A","2016",45.223412,
"NLD","EDUTRY","25_34","PC_AGE","A","2017",46.594383,
"NLD","EDUTRY","25_34","PC_AGE","A","2018",47.603172,
"NLD","EDUTRY","25_34","PC_AGE","A","2019",49.103264,
"NLD","EDUTRY","25_34","PC_AGE","A","2020",52.261906,
"NLD","EDUTRY","25_34","PC_AGE","A","2021",55.604595,
"NZL","EDUTRY","25_34","PC_AGE","A","2014",40.402225,
"NZL","EDUTRY","25_34","PC_AGE","A","2015",39.066757,
"NZL","EDUTRY","25_34","PC_AGE","A","2016",43.396225,
"NZL","EDUTRY","25_34","PC_AGE","A","2017",44.158596,
"NZL","EDUTRY","25_34","PC_AGE","A","2018",45.811745,
"NZL","EDUTRY","25_34","PC_AGE","A","2019",43.792194,
"NZL","EDUTRY","25_34","PC_AGE","A","2020",43.913631,
"NZL","EDUTRY","25_34","PC_AGE","A","2021",45.316936,
"NOR","EDUTRY","25_34","PC_AGE","A","2010",47.255039,
"NOR","EDUTRY","25_34","PC_AGE","A","2011",46.807133,
"NOR","EDUTRY","25_34","PC_AGE","A","2012",45.018452,
"NOR","EDUTRY","25_34","PC_AGE","A","2013",46.648712,
"NOR","EDUTRY","25_34","PC_AGE","A","2014",49.008167,
"NOR","EDUTRY","25_34","PC_AGE","A","2015",48.138676,
"NOR","EDUTRY","25_34","PC_AGE","A","2016",48.614609,
"NOR","EDUTRY","25_34","PC_AGE","A","2017",48.337029,
"NOR","EDUTRY","25_34","PC_AGE","A","2018",48.211601,
"NOR","EDUTRY","25_34","PC_AGE","A","2019",48.658932,
"NOR","EDUTRY","25_34","PC_AGE","A","2020",50.841923,
"NOR","EDUTRY","25_34","PC_AGE","A","2021",55.034714,
"POL","EDUTRY","25_34","PC_AGE","A","2010",37.126976,
"POL","EDUTRY","25_34","PC_AGE","A","2011",38.998249,
"POL","EDUTRY","25_34","PC_AGE","A","2012",40.798927,
"POL","EDUTRY","25_34","PC_AGE","A","2013",41.82151,
"POL","EDUTRY","25_34","PC_AGE","A","2014",42.60154,
"POL","EDUTRY","25_34","PC_AGE","A","2015",43.193764,
"POL","EDUTRY","25_34","PC_AGE","A","2016",43.47826,
"POL","EDUTRY","25_34","PC_AGE","A","2017",43.526325,
"POL","EDUTRY","25_34","PC_AGE","A","2018",43.523716,
"POL","EDUTRY","25_34","PC_AGE","A","2019",43.484364,
"POL","EDUTRY","25_34","PC_AGE","A","2020",42.433945,
"POL","EDUTRY","25_34","PC_AGE","A","2021",40.644897,
"PRT","EDUTRY","25_34","PC_AGE","A","2010",24.804928,
"PRT","EDUTRY","25_34","PC_AGE","A","2011",26.924166,
"PRT","EDUTRY","25_34","PC_AGE","A","2012",28.331631,
"PRT","EDUTRY","25_34","PC_AGE","A","2013",29.313473,
"PRT","EDUTRY","25_34","PC_AGE","A","2014",31.439877,
"PRT","EDUTRY","25_34","PC_AGE","A","2015",33.139576,
"PRT","EDUTRY","25_34","PC_AGE","A","2016",34.969795,
"PRT","EDUTRY","25_34","PC_AGE","A","2017",34.031322,
"PRT","EDUTRY","25_34","PC_AGE","A","2018",35.078072,
"PRT","EDUTRY","25_34","PC_AGE","A","2019",37.36721,
"PRT","EDUTRY","25_34","PC_AGE","A","2020",41.910061,
"PRT","EDUTRY","25_34","PC_AGE","A","2021",47.453522,
"SVK","EDUTRY","25_34","PC_AGE","A","2010",24.029381,
"SVK","EDUTRY","25_34","PC_AGE","A","2011",25.505198,
"SVK","EDUTRY","25_34","PC_AGE","A","2012",26.97694,
"SVK","EDUTRY","25_34","PC_AGE","A","2013",29.674646,
"SVK","EDUTRY","25_34","PC_AGE","A","2014",29.826096,
"SVK","EDUTRY","25_34","PC_AGE","A","2015",31.312998,
"SVK","EDUTRY","25_34","PC_AGE","A","2016",33.372261,
"SVK","EDUTRY","25_34","PC_AGE","A","2017",35.065048,
"SVK","EDUTRY","25_34","PC_AGE","A","2018",37.208523,
"SVK","EDUTRY","25_34","PC_AGE","A","2019",39.158154,
"SVK","EDUTRY","25_34","PC_AGE","A","2020",39.042641,
"SVK","EDUTRY","25_34","PC_AGE","A","2021",39.497326,
"ESP","EDUTRY","25_34","PC_AGE","A","2010",40.312317,
"ESP","EDUTRY","25_34","PC_AGE","A","2011",40.311493,
"ESP","EDUTRY","25_34","PC_AGE","A","2012",40.386406,
"ESP","EDUTRY","25_34","PC_AGE","A","2013",41.089592,
"ESP","EDUTRY","25_34","PC_AGE","A","2014",41.477402,
"ESP","EDUTRY","25_34","PC_AGE","A","2015",40.959778,
"ESP","EDUTRY","25_34","PC_AGE","A","2016",40.980919,
"ESP","EDUTRY","25_34","PC_AGE","A","2017",42.644691,
"ESP","EDUTRY","25_34","PC_AGE","A","2018",44.259609,
"ESP","EDUTRY","25_34","PC_AGE","A","2019",46.508266,
"ESP","EDUTRY","25_34","PC_AGE","A","2020",47.379524,
"ESP","EDUTRY","25_34","PC_AGE","A","2021",48.726418,
"SWE","EDUTRY","25_34","PC_AGE","A","2010",42.23127,
"SWE","EDUTRY","25_34","PC_AGE","A","2011",42.86599,
"SWE","EDUTRY","25_34","PC_AGE","A","2012",43.473869,
"SWE","EDUTRY","25_34","PC_AGE","A","2013",44.817905,
"SWE","EDUTRY","25_34","PC_AGE","A","2014",45.978123,
"SWE","EDUTRY","25_34","PC_AGE","A","2015",46.408928,
"SWE","EDUTRY","25_34","PC_AGE","A","2016",47.215698,
"SWE","EDUTRY","25_34","PC_AGE","A","2017",47.388306,
"SWE","EDUTRY","25_34","PC_AGE","A","2018",47.530075,
"SWE","EDUTRY","25_34","PC_AGE","A","2019",48.373196,
"SWE","EDUTRY","25_34","PC_AGE","A","2020",49.133411,
"SWE","EDUTRY","25_34","PC_AGE","A","2021",49.219364,
"CHE","EDUTRY","25_34","PC_AGE","A","2010",37.405544,
"CHE","EDUTRY","25_34","PC_AGE","A","2011",38.016293,
"CHE","EDUTRY","25_34","PC_AGE","A","2012",39.260506,
"CHE","EDUTRY","25_34","PC_AGE","A","2013",41.891548,
"CHE","EDUTRY","25_34","PC_AGE","A","2014",44.214348,
"CHE","EDUTRY","25_34","PC_AGE","A","2015",46.502586,
"CHE","EDUTRY","25_34","PC_AGE","A","2016",48.844658,
"CHE","EDUTRY","25_34","PC_AGE","A","2017",50.136665,
"CHE","EDUTRY","25_34","PC_AGE","A","2018",51.206909,
"CHE","EDUTRY","25_34","PC_AGE","A","2019",52.695705,
"CHE","EDUTRY","25_34","PC_AGE","A","2020",52.972816,
"CHE","EDUTRY","25_34","PC_AGE","A","2021",52.271042,
"TUR","EDUTRY","25_34","PC_AGE","A","2010",17.447386,
"TUR","EDUTRY","25_34","PC_AGE","A","2011",18.87298,
"TUR","EDUTRY","25_34","PC_AGE","A","2012",20.998264,
"TUR","EDUTRY","25_34","PC_AGE","A","2013",22.456688,
"TUR","EDUTRY","25_34","PC_AGE","A","2014",24.793388,
"TUR","EDUTRY","25_34","PC_AGE","A","2015",27.517448,
"TUR","EDUTRY","25_34","PC_AGE","A","2016",30.456598,
"TUR","EDUTRY","25_34","PC_AGE","A","2017",31.588659,
"TUR","EDUTRY","25_34","PC_AGE","A","2018",33.280041,
"TUR","EDUTRY","25_34","PC_AGE","A","2019",35.325356,
"TUR","EDUTRY","25_34","PC_AGE","A","2021",39.825943,
"GBR","EDUTRY","25_34","PC_AGE","A","2010",46.046906,
"GBR","EDUTRY","25_34","PC_AGE","A","2011",46.910782,
"GBR","EDUTRY","25_34","PC_AGE","A","2012",47.860847,
"GBR","EDUTRY","25_34","PC_AGE","A","2013",48.31358,
"GBR","EDUTRY","25_34","PC_AGE","A","2014",49.185982,
"GBR","EDUTRY","25_34","PC_AGE","A","2015",49.943413,
"GBR","EDUTRY","25_34","PC_AGE","A","2016",51.775383,
"GBR","EDUTRY","25_34","PC_AGE","A","2017",51.624851,
"GBR","EDUTRY","25_34","PC_AGE","A","2018",50.752552,
"GBR","EDUTRY","25_34","PC_AGE","A","2019",51.809521,
"GBR","EDUTRY","25_34","PC_AGE","A","2020",55.833538,
"GBR","EDUTRY","25_34","PC_AGE","A","2021",57.473328,
"USA","EDUTRY","25_34","PC_AGE","A","2010",42.310982,
"USA","EDUTRY","25_34","PC_AGE","A","2011",43.132984,
"USA","EDUTRY","25_34","PC_AGE","A","2012",44.042595,
"USA","EDUTRY","25_34","PC_AGE","A","2013",44.779469,
"USA","EDUTRY","25_34","PC_AGE","A","2014",45.663815,
"USA","EDUTRY","25_34","PC_AGE","A","2015",46.517712,
"USA","EDUTRY","25_34","PC_AGE","A","2016",47.521809,
"USA","EDUTRY","25_34","PC_AGE","A","2017",47.757,
"USA","EDUTRY","25_34","PC_AGE","A","2018",49.373737,
"USA","EDUTRY","25_34","PC_AGE","A","2019",50.380188,
"USA","EDUTRY","25_34","PC_AGE","A","2020",51.856071,
"USA","EDUTRY","25_34","PC_AGE","A","2021",51.1675,
"ARG","EDUTRY","25_34","PC_AGE","A","2010",20.616898,
"ARG","EDUTRY","25_34","PC_AGE","A","2011",19.9783,
"ARG","EDUTRY","25_34","PC_AGE","A","2012",19.898472,
"ARG","EDUTRY","25_34","PC_AGE","A","2013",19.331865,
"ARG","EDUTRY","25_34","PC_AGE","A","2014",18.801071,
"ARG","EDUTRY","25_34","PC_AGE","A","2017",18.388876,
"ARG","EDUTRY","25_34","PC_AGE","A","2018",17.45554,
"ARG","EDUTRY","25_34","PC_AGE","A","2019",18.856657,
"ARG","EDUTRY","25_34","PC_AGE","A","2020",18.214817,
"ARG","EDUTRY","25_34","PC_AGE","A","2021",19.026117,
"BRA","EDUTRY","25_34","PC_AGE","A","2011",12.742485,
"BRA","EDUTRY","25_34","PC_AGE","A","2012",14.51143,
"BRA","EDUTRY","25_34","PC_AGE","A","2013",15.2918,
"BRA","EDUTRY","25_34","PC_AGE","A","2014",16.276585,
"BRA","EDUTRY","25_34","PC_AGE","A","2015",16.62822,
"BRA","EDUTRY","25_34","PC_AGE","A","2016",19.172213,
"BRA","EDUTRY","25_34","PC_AGE","A","2017",19.101683,
"BRA","EDUTRY","25_34","PC_AGE","A","2018",20.827681,
"BRA","EDUTRY","25_34","PC_AGE","A","2019",21.031229,
"BRA","EDUTRY","25_34","PC_AGE","A","2020",22.672012,
"BRA","EDUTRY","25_34","PC_AGE","A","2021",23.025974,
"CHL","EDUTRY","25_34","PC_AGE","A","2011",22.483852,
"CHL","EDUTRY","25_34","PC_AGE","A","2013",27.27248,
"CHL","EDUTRY","25_34","PC_AGE","A","2015",29.874573,
"CHL","EDUTRY","25_34","PC_AGE","A","2017",33.726387,
"CHL","EDUTRY","25_34","PC_AGE","A","2020",40.50774,
"CHN","EDUTRY","25_34","PC_AGE","A","2010",17.948812,
"EST","EDUTRY","25_34","PC_AGE","A","2010",38.010132,
"EST","EDUTRY","25_34","PC_AGE","A","2011",38.927837,
"EST","EDUTRY","25_34","PC_AGE","A","2012",40.079975,
"EST","EDUTRY","25_34","PC_AGE","A","2013",40.439819,
"EST","EDUTRY","25_34","PC_AGE","A","2014",40.421608,
"EST","EDUTRY","25_34","PC_AGE","A","2015",40.508533,
"EST","EDUTRY","25_34","PC_AGE","A","2016",41.048111,
"EST","EDUTRY","25_34","PC_AGE","A","2017",43.041157,
"EST","EDUTRY","25_34","PC_AGE","A","2018",43.633705,
"EST","EDUTRY","25_34","PC_AGE","A","2019",42.760071,
"EST","EDUTRY","25_34","PC_AGE","A","2020",43.145798,
"EST","EDUTRY","25_34","PC_AGE","A","2021",43.179394,
"IND","EDUTRY","25_34","PC_AGE","A","2011",13.899584,
"IND","EDUTRY","25_34","PC_AGE","A","2012",9.6421013,
"IND","EDUTRY","25_34","PC_AGE","A","2018",17.586313,
"IND","EDUTRY","25_34","PC_AGE","A","2019",19.491144,
"IND","EDUTRY","25_34","PC_AGE","A","2020",20.502251,
"IDN","EDUTRY","25_34","PC_AGE","A","2010",9.6603518,
"IDN","EDUTRY","25_34","PC_AGE","A","2011",10.275131,
"IDN","EDUTRY","25_34","PC_AGE","A","2012",11.456944,
"IDN","EDUTRY","25_34","PC_AGE","A","2013",11.93277,
"IDN","EDUTRY","25_34","PC_AGE","A","2014",12.44546,
"IDN","EDUTRY","25_34","PC_AGE","A","2015",13.734091,
"IDN","EDUTRY","25_34","PC_AGE","A","2016",15.069039,
"IDN","EDUTRY","25_34","PC_AGE","A","2017",16.130028,
"IDN","EDUTRY","25_34","PC_AGE","A","2018",17.335848,
